Datetime,Watts
22-12-2021 - 12:03:07.641,26
22-12-2021 - 12:03:07.650,26
22-12-2021 - 12:03:07.655,26
22-12-2021 - 12:03:07.667,26
22-12-2021 - 12:03:07.671,26
22-12-2021 - 12:03:07.678,26
22-12-2021 - 12:03:07.686,26
22-12-2021 - 12:03:07.691,26
22-12-2021 - 12:03:07.699,26
22-12-2021 - 12:03:07.708,26
22-12-2021 - 12:03:07.716,26
22-12-2021 - 12:03:07.720,26
22-12-2021 - 12:03:07.728,27
22-12-2021 - 12:03:07.736,27
22-12-2021 - 12:03:07.744,27
22-12-2021 - 12:03:07.752,27
22-12-2021 - 12:03:07.756,27
22-12-2021 - 12:03:07.765,27
22-12-2021 - 12:03:07.773,27
22-12-2021 - 12:03:07.781,26
22-12-2021 - 12:03:07.788,27
22-12-2021 - 12:03:07.793,27
22-12-2021 - 12:03:07.806,27
22-12-2021 - 12:03:07.810,27
22-12-2021 - 12:03:07.818,27
22-12-2021 - 12:03:07.822,27
22-12-2021 - 12:03:07.830,27
22-12-2021 - 12:03:07.838,27
22-12-2021 - 12:03:07.846,27
22-12-2021 - 12:03:07.853,27
22-12-2021 - 12:03:07.858,27
22-12-2021 - 12:03:07.867,27
22-12-2021 - 12:03:07.875,27
22-12-2021 - 12:03:07.883,27
22-12-2021 - 12:03:07.887,27
22-12-2021 - 12:03:07.896,28
22-12-2021 - 12:03:07.904,28
22-12-2021 - 12:03:07.912,28
22-12-2021 - 12:03:07.918,28
22-12-2021 - 12:03:07.925,28
22-12-2021 - 12:03:07.932,28
22-12-2021 - 12:03:07.941,28
22-12-2021 - 12:03:07.949,28
22-12-2021 - 12:03:07.953,28
22-12-2021 - 12:03:07.962,28
22-12-2021 - 12:03:07.970,28
22-12-2021 - 12:03:07.978,28
22-12-2021 - 12:03:07.985,28
22-12-2021 - 12:03:07.990,28
22-12-2021 - 12:03:07.998,28
22-12-2021 - 12:03:08.006,27
22-12-2021 - 12:03:08.015,27
22-12-2021 - 12:03:08.020,27
22-12-2021 - 12:03:08.027,27
22-12-2021 - 12:03:08.035,27
22-12-2021 - 12:03:08.043,27
22-12-2021 - 12:03:08.051,27
22-12-2021 - 12:03:08.056,27
22-12-2021 - 12:03:08.074,27
22-12-2021 - 12:03:08.080,27
22-12-2021 - 12:03:08.085,27
22-12-2021 - 12:03:08.088,27
22-12-2021 - 12:03:08.092,27
22-12-2021 - 12:03:08.101,27
22-12-2021 - 12:03:08.108,27
22-12-2021 - 12:03:08.116,27
22-12-2021 - 12:03:08.122,27
22-12-2021 - 12:03:08.129,27
22-12-2021 - 12:03:08.138,26
22-12-2021 - 12:03:08.146,27
22-12-2021 - 12:03:08.151,26
22-12-2021 - 12:03:08.158,27
22-12-2021 - 12:03:08.166,26
22-12-2021 - 12:03:08.174,26
22-12-2021 - 12:03:08.182,26
22-12-2021 - 12:03:08.187,26
22-12-2021 - 12:03:08.195,26
22-12-2021 - 12:03:08.203,26
22-12-2021 - 12:03:08.211,26
22-12-2021 - 12:03:08.216,26
22-12-2021 - 12:03:08.224,26
22-12-2021 - 12:03:08.232,26
22-12-2021 - 12:03:08.239,26
22-12-2021 - 12:03:08.247,26
22-12-2021 - 12:03:08.253,25
22-12-2021 - 12:03:08.260,25
22-12-2021 - 12:03:08.268,25
22-12-2021 - 12:03:08.277,25
22-12-2021 - 12:03:08.282,25
22-12-2021 - 12:03:08.289,25
22-12-2021 - 12:03:08.297,25
22-12-2021 - 12:03:08.305,25
22-12-2021 - 12:03:08.313,25
22-12-2021 - 12:03:08.319,25
22-12-2021 - 12:03:08.325,25
22-12-2021 - 12:03:08.334,25
22-12-2021 - 12:03:08.342,25
22-12-2021 - 12:03:08.347,25
22-12-2021 - 12:03:08.354,25
22-12-2021 - 12:03:08.363,25
22-12-2021 - 12:03:08.371,25
22-12-2021 - 12:03:08.379,25
22-12-2021 - 12:03:08.385,25
22-12-2021 - 12:03:08.391,25
22-12-2021 - 12:03:08.400,25
22-12-2021 - 12:03:08.408,25
22-12-2021 - 12:03:08.412,25
22-12-2021 - 12:03:08.420,25
22-12-2021 - 12:03:08.428,25
22-12-2021 - 12:03:08.436,25
22-12-2021 - 12:03:08.444,25
22-12-2021 - 12:03:08.451,25
22-12-2021 - 12:03:08.456,25
22-12-2021 - 12:03:08.465,25
22-12-2021 - 12:03:08.472,26
22-12-2021 - 12:03:08.491,26
22-12-2021 - 12:03:08.497,25
22-12-2021 - 12:03:08.500,26
22-12-2021 - 12:03:08.504,25
22-12-2021 - 12:03:08.510,25
22-12-2021 - 12:03:08.514,25
22-12-2021 - 12:03:08.522,25
22-12-2021 - 12:03:08.531,25
22-12-2021 - 12:03:08.539,25
22-12-2021 - 12:03:08.543,25
22-12-2021 - 12:03:08.551,25
22-12-2021 - 12:03:08.559,25
22-12-2021 - 12:03:08.567,25
22-12-2021 - 12:03:08.575,24
22-12-2021 - 12:03:08.585,24
22-12-2021 - 12:03:08.589,24
22-12-2021 - 12:03:08.596,24
22-12-2021 - 12:03:08.604,24
22-12-2021 - 12:03:08.613,24
22-12-2021 - 12:03:08.620,24
22-12-2021 - 12:03:08.624,24
22-12-2021 - 12:03:08.633,24
22-12-2021 - 12:03:08.641,24
22-12-2021 - 12:03:08.648,24
22-12-2021 - 12:03:08.654,24
22-12-2021 - 12:03:08.662,24
22-12-2021 - 12:03:08.670,24
22-12-2021 - 12:03:08.678,24
22-12-2021 - 12:03:08.682,24
22-12-2021 - 12:03:08.690,24
22-12-2021 - 12:03:08.698,25
22-12-2021 - 12:03:08.707,25
22-12-2021 - 12:03:08.711,25
22-12-2021 - 12:03:08.726,25
22-12-2021 - 12:03:08.730,25
22-12-2021 - 12:03:08.735,25
22-12-2021 - 12:03:08.744,25
22-12-2021 - 12:03:08.748,25
22-12-2021 - 12:03:08.756,25
22-12-2021 - 12:03:08.764,25
22-12-2021 - 12:03:08.772,25
22-12-2021 - 12:03:08.776,25
22-12-2021 - 12:03:08.785,25
22-12-2021 - 12:03:08.793,26
22-12-2021 - 12:03:08.801,26
22-12-2021 - 12:03:08.809,26
22-12-2021 - 12:03:08.814,26
22-12-2021 - 12:03:08.822,26
22-12-2021 - 12:03:08.829,26
22-12-2021 - 12:03:08.838,26
22-12-2021 - 12:03:08.844,26
22-12-2021 - 12:03:08.850,26
22-12-2021 - 12:03:08.861,26
22-12-2021 - 12:03:08.866,26
22-12-2021 - 12:03:08.874,26
22-12-2021 - 12:03:08.879,26
22-12-2021 - 12:03:08.887,26
22-12-2021 - 12:03:08.903,26
22-12-2021 - 12:03:08.906,26
22-12-2021 - 12:03:08.918,27
22-12-2021 - 12:03:08.922,27
22-12-2021 - 12:03:08.926,27
22-12-2021 - 12:03:08.932,28
22-12-2021 - 12:03:08.940,28
22-12-2021 - 12:03:08.944,28
22-12-2021 - 12:03:08.952,28
22-12-2021 - 12:03:08.961,28
22-12-2021 - 12:03:08.969,29
22-12-2021 - 12:03:08.973,29
22-12-2021 - 12:03:08.981,29
22-12-2021 - 12:03:08.989,29
22-12-2021 - 12:03:09.000,29
22-12-2021 - 12:03:09.006,29
22-12-2021 - 12:03:09.010,29
22-12-2021 - 12:03:09.018,30
22-12-2021 - 12:03:09.026,30
22-12-2021 - 12:03:09.044,29
22-12-2021 - 12:03:09.049,30
22-12-2021 - 12:03:09.054,30
22-12-2021 - 12:03:09.059,30
22-12-2021 - 12:03:09.065,30
22-12-2021 - 12:03:09.072,30
22-12-2021 - 12:03:09.075,30
22-12-2021 - 12:03:09.083,30
22-12-2021 - 12:03:09.091,30
22-12-2021 - 12:03:09.099,30
22-12-2021 - 12:03:09.104,30
22-12-2021 - 12:03:09.112,30
22-12-2021 - 12:03:09.121,30
22-12-2021 - 12:03:09.129,30
22-12-2021 - 12:03:09.136,30
22-12-2021 - 12:03:09.140,30
22-12-2021 - 12:03:09.149,30
22-12-2021 - 12:03:09.157,30
22-12-2021 - 12:03:09.165,31
22-12-2021 - 12:03:09.171,31
22-12-2021 - 12:03:09.177,31
22-12-2021 - 12:03:09.190,31
22-12-2021 - 12:03:09.194,31
22-12-2021 - 12:03:09.202,31
22-12-2021 - 12:03:09.206,31
22-12-2021 - 12:03:09.215,31
22-12-2021 - 12:03:09.222,31
22-12-2021 - 12:03:09.231,31
22-12-2021 - 12:03:09.239,31
22-12-2021 - 12:03:09.243,31
22-12-2021 - 12:03:09.252,31
22-12-2021 - 12:03:09.259,31
22-12-2021 - 12:03:09.267,31
22-12-2021 - 12:03:09.272,31
22-12-2021 - 12:03:09.280,32
22-12-2021 - 12:03:09.289,32
22-12-2021 - 12:03:09.296,32
22-12-2021 - 12:03:09.304,32
22-12-2021 - 12:03:09.323,32
22-12-2021 - 12:03:09.329,31
22-12-2021 - 12:03:09.333,31
22-12-2021 - 12:03:09.336,31
22-12-2021 - 12:03:09.340,31
22-12-2021 - 12:03:09.345,31
22-12-2021 - 12:03:09.354,31
22-12-2021 - 12:03:09.362,31
22-12-2021 - 12:03:09.371,31
22-12-2021 - 12:03:09.374,31
22-12-2021 - 12:03:09.382,31
22-12-2021 - 12:03:09.390,31
22-12-2021 - 12:03:09.399,31
22-12-2021 - 12:03:09.403,30
22-12-2021 - 12:03:09.411,31
22-12-2021 - 12:03:09.420,30
22-12-2021 - 12:03:09.427,30
22-12-2021 - 12:03:09.436,30
22-12-2021 - 12:03:09.439,30
22-12-2021 - 12:03:09.456,30
22-12-2021 - 12:03:09.462,30
22-12-2021 - 12:03:09.466,30
22-12-2021 - 12:03:09.471,29
22-12-2021 - 12:03:09.477,29
22-12-2021 - 12:03:09.484,29
22-12-2021 - 12:03:09.493,29
22-12-2021 - 12:03:09.501,29
22-12-2021 - 12:03:09.505,29
22-12-2021 - 12:03:09.513,29
22-12-2021 - 12:03:09.522,29
22-12-2021 - 12:03:09.530,28
22-12-2021 - 12:03:09.534,28
22-12-2021 - 12:03:09.542,28
22-12-2021 - 12:03:09.551,28
22-12-2021 - 12:03:09.559,28
22-12-2021 - 12:03:09.567,28
22-12-2021 - 12:03:09.571,28
22-12-2021 - 12:03:09.579,28
22-12-2021 - 12:03:09.587,28
22-12-2021 - 12:03:09.596,27
22-12-2021 - 12:03:09.599,27
22-12-2021 - 12:03:09.607,28
22-12-2021 - 12:03:09.616,27
22-12-2021 - 12:03:09.624,27
22-12-2021 - 12:03:09.632,27
22-12-2021 - 12:03:09.636,27
22-12-2021 - 12:03:09.644,27
22-12-2021 - 12:03:09.652,27
22-12-2021 - 12:03:09.661,26
22-12-2021 - 12:03:09.667,26
22-12-2021 - 12:03:09.673,26
22-12-2021 - 12:03:09.681,26
22-12-2021 - 12:03:09.690,26
22-12-2021 - 12:03:09.697,26
22-12-2021 - 12:03:09.703,26
22-12-2021 - 12:03:09.711,27
22-12-2021 - 12:03:09.719,26
22-12-2021 - 12:03:09.727,27
22-12-2021 - 12:03:09.732,26
22-12-2021 - 12:03:09.739,26
22-12-2021 - 12:03:09.747,26
22-12-2021 - 12:03:09.755,26
22-12-2021 - 12:03:09.763,26
22-12-2021 - 12:03:09.768,26
22-12-2021 - 12:03:09.776,26
22-12-2021 - 12:03:09.784,26
22-12-2021 - 12:03:09.792,26
22-12-2021 - 12:03:09.797,26
22-12-2021 - 12:03:09.804,26
22-12-2021 - 12:03:09.813,26
22-12-2021 - 12:03:09.821,26
22-12-2021 - 12:03:09.829,26
22-12-2021 - 12:03:09.834,26
22-12-2021 - 12:03:09.841,26
22-12-2021 - 12:03:09.849,26
22-12-2021 - 12:03:09.857,26
22-12-2021 - 12:03:09.865,26
22-12-2021 - 12:03:09.870,26
22-12-2021 - 12:03:09.878,26
22-12-2021 - 12:03:09.887,26
22-12-2021 - 12:03:09.895,25
22-12-2021 - 12:03:09.901,25
22-12-2021 - 12:03:09.907,25
22-12-2021 - 12:03:09.914,25
22-12-2021 - 12:03:09.922,25
22-12-2021 - 12:03:09.932,25
22-12-2021 - 12:03:09.936,25
22-12-2021 - 12:03:09.944,25
22-12-2021 - 12:03:09.952,25
22-12-2021 - 12:03:09.960,25
22-12-2021 - 12:03:09.966,24
22-12-2021 - 12:03:09.972,24
22-12-2021 - 12:03:09.980,24
22-12-2021 - 12:03:09.988,24
22-12-2021 - 12:03:09.996,24
22-12-2021 - 12:03:10.003,24
22-12-2021 - 12:03:10.011,24
22-12-2021 - 12:03:10.023,24
22-12-2021 - 12:03:10.027,24
22-12-2021 - 12:03:10.034,24
22-12-2021 - 12:03:10.037,24
22-12-2021 - 12:03:10.046,24
22-12-2021 - 12:03:10.054,24
22-12-2021 - 12:03:10.062,24
22-12-2021 - 12:03:10.069,24
22-12-2021 - 12:03:10.074,24
22-12-2021 - 12:03:10.083,24
22-12-2021 - 12:03:10.091,25
22-12-2021 - 12:03:10.096,25
22-12-2021 - 12:03:10.103,25
22-12-2021 - 12:03:10.111,25
22-12-2021 - 12:03:10.119,25
22-12-2021 - 12:03:10.128,25
22-12-2021 - 12:03:10.134,25
22-12-2021 - 12:03:10.140,25
22-12-2021 - 12:03:10.148,25
22-12-2021 - 12:03:10.159,25
22-12-2021 - 12:03:10.164,25
22-12-2021 - 12:03:10.169,25
22-12-2021 - 12:03:10.177,25
22-12-2021 - 12:03:10.185,25
22-12-2021 - 12:03:10.193,25
22-12-2021 - 12:03:10.198,25
22-12-2021 - 12:03:10.206,25
22-12-2021 - 12:03:10.214,25
22-12-2021 - 12:03:10.222,25
22-12-2021 - 12:03:10.227,25
22-12-2021 - 12:03:10.235,26
22-12-2021 - 12:03:10.242,26
22-12-2021 - 12:03:10.251,26
22-12-2021 - 12:03:10.259,26
22-12-2021 - 12:03:10.264,27
22-12-2021 - 12:03:10.271,27
22-12-2021 - 12:03:10.289,27
22-12-2021 - 12:03:10.295,27
22-12-2021 - 12:03:10.299,27
22-12-2021 - 12:03:10.304,27
22-12-2021 - 12:03:10.308,27
22-12-2021 - 12:03:10.316,27
22-12-2021 - 12:03:10.325,28
22-12-2021 - 12:03:10.329,28
22-12-2021 - 12:03:10.337,28
22-12-2021 - 12:03:10.345,28
22-12-2021 - 12:03:10.353,28
22-12-2021 - 12:03:10.357,28
22-12-2021 - 12:03:10.366,28
22-12-2021 - 12:03:10.373,28
22-12-2021 - 12:03:10.382,28
22-12-2021 - 12:03:10.390,28
22-12-2021 - 12:03:10.394,28
22-12-2021 - 12:03:10.402,28
22-12-2021 - 12:03:10.411,28
22-12-2021 - 12:03:10.419,29
22-12-2021 - 12:03:10.423,29
22-12-2021 - 12:03:10.436,29
22-12-2021 - 12:03:10.440,29
22-12-2021 - 12:03:10.448,29
22-12-2021 - 12:03:10.456,29
22-12-2021 - 12:03:10.460,29
22-12-2021 - 12:03:10.468,29
22-12-2021 - 12:03:10.476,29
22-12-2021 - 12:03:10.484,29
22-12-2021 - 12:03:10.488,29
22-12-2021 - 12:03:10.496,29
22-12-2021 - 12:03:10.504,29
22-12-2021 - 12:03:10.513,28
22-12-2021 - 12:03:10.521,28
22-12-2021 - 12:03:10.525,28
22-12-2021 - 12:03:10.533,28
22-12-2021 - 12:03:10.542,28
22-12-2021 - 12:03:10.550,28
22-12-2021 - 12:03:10.558,28
22-12-2021 - 12:03:10.563,28
22-12-2021 - 12:03:10.571,28
22-12-2021 - 12:03:10.579,28
22-12-2021 - 12:03:10.587,28
22-12-2021 - 12:03:10.590,28
22-12-2021 - 12:03:10.599,28
22-12-2021 - 12:03:10.607,28
22-12-2021 - 12:03:10.615,28
22-12-2021 - 12:03:10.623,28
22-12-2021 - 12:03:10.628,28
22-12-2021 - 12:03:10.636,28
22-12-2021 - 12:03:10.644,28
22-12-2021 - 12:03:10.652,28
22-12-2021 - 12:03:10.656,27
22-12-2021 - 12:03:10.664,27
22-12-2021 - 12:03:10.673,27
22-12-2021 - 12:03:10.681,27
22-12-2021 - 12:03:10.688,27
22-12-2021 - 12:03:10.695,27
22-12-2021 - 12:03:10.701,27
22-12-2021 - 12:03:10.715,27
22-12-2021 - 12:03:10.719,27
22-12-2021 - 12:03:10.722,27
22-12-2021 - 12:03:10.730,27
22-12-2021 - 12:03:10.738,27
22-12-2021 - 12:03:10.747,27
22-12-2021 - 12:03:10.755,27
22-12-2021 - 12:03:10.759,27
22-12-2021 - 12:03:10.767,26
22-12-2021 - 12:03:10.775,27
22-12-2021 - 12:03:10.782,26
22-12-2021 - 12:03:10.788,26
22-12-2021 - 12:03:10.799,26
22-12-2021 - 12:03:10.804,26
22-12-2021 - 12:03:10.812,26
22-12-2021 - 12:03:10.820,26
22-12-2021 - 12:03:10.824,26
22-12-2021 - 12:03:10.832,26
22-12-2021 - 12:03:10.840,25
22-12-2021 - 12:03:10.849,25
22-12-2021 - 12:03:10.853,25
22-12-2021 - 12:03:10.861,25
22-12-2021 - 12:03:10.870,25
22-12-2021 - 12:03:10.878,25
22-12-2021 - 12:03:10.886,25
22-12-2021 - 12:03:10.890,25
22-12-2021 - 12:03:10.898,25
22-12-2021 - 12:03:10.906,25
22-12-2021 - 12:03:10.914,25
22-12-2021 - 12:03:10.919,25
22-12-2021 - 12:03:10.927,25
22-12-2021 - 12:03:10.935,25
22-12-2021 - 12:03:10.943,25
22-12-2021 - 12:03:10.951,25
22-12-2021 - 12:03:10.956,25
22-12-2021 - 12:03:10.964,25
22-12-2021 - 12:03:10.972,25
22-12-2021 - 12:03:10.980,25
22-12-2021 - 12:03:10.985,25
22-12-2021 - 12:03:10.992,25
22-12-2021 - 12:03:11.001,25
22-12-2021 - 12:03:11.009,25
22-12-2021 - 12:03:11.016,25
22-12-2021 - 12:03:11.021,25
22-12-2021 - 12:03:11.029,25
22-12-2021 - 12:03:11.037,25
22-12-2021 - 12:03:11.046,25
22-12-2021 - 12:03:11.050,25
22-12-2021 - 12:03:11.058,25
22-12-2021 - 12:03:11.066,24
22-12-2021 - 12:03:11.074,24
22-12-2021 - 12:03:11.082,24
22-12-2021 - 12:03:11.087,24
22-12-2021 - 12:03:11.095,24
22-12-2021 - 12:03:11.103,24
22-12-2021 - 12:03:11.121,24
22-12-2021 - 12:03:11.128,24
22-12-2021 - 12:03:11.131,24
22-12-2021 - 12:03:11.136,24
22-12-2021 - 12:03:11.139,24
22-12-2021 - 12:03:11.147,24
22-12-2021 - 12:03:11.152,24
22-12-2021 - 12:03:11.160,24
22-12-2021 - 12:03:11.168,24
22-12-2021 - 12:03:11.177,24
22-12-2021 - 12:03:11.185,24
22-12-2021 - 12:03:11.189,24
22-12-2021 - 12:03:11.197,24
22-12-2021 - 12:03:11.205,24
22-12-2021 - 12:03:11.215,24
22-12-2021 - 12:03:11.220,24
22-12-2021 - 12:03:11.226,24
22-12-2021 - 12:03:11.234,25
22-12-2021 - 12:03:11.242,25
22-12-2021 - 12:03:11.250,24
22-12-2021 - 12:03:11.254,24
22-12-2021 - 12:03:11.264,24
22-12-2021 - 12:03:11.271,24
22-12-2021 - 12:03:11.279,24
22-12-2021 - 12:03:11.284,24
22-12-2021 - 12:03:11.291,24
22-12-2021 - 12:03:11.299,24
22-12-2021 - 12:03:11.307,24
22-12-2021 - 12:03:11.315,24
22-12-2021 - 12:03:11.319,24
22-12-2021 - 12:03:11.328,24
22-12-2021 - 12:03:11.336,24
22-12-2021 - 12:03:11.344,24
22-12-2021 - 12:03:11.350,24
22-12-2021 - 12:03:11.357,24
22-12-2021 - 12:03:11.365,24
22-12-2021 - 12:03:11.373,24
22-12-2021 - 12:03:11.381,24
22-12-2021 - 12:03:11.386,24
22-12-2021 - 12:03:11.393,24
22-12-2021 - 12:03:11.405,24
22-12-2021 - 12:03:11.410,24
22-12-2021 - 12:03:11.416,24
22-12-2021 - 12:03:11.422,23
22-12-2021 - 12:03:11.430,23
22-12-2021 - 12:03:11.438,23
22-12-2021 - 12:03:11.447,23
22-12-2021 - 12:03:11.452,23
22-12-2021 - 12:03:11.459,23
22-12-2021 - 12:03:11.468,23
22-12-2021 - 12:03:11.476,23
22-12-2021 - 12:03:11.481,23
22-12-2021 - 12:03:11.488,23
22-12-2021 - 12:03:11.495,23
22-12-2021 - 12:03:11.504,23
22-12-2021 - 12:03:11.512,23
22-12-2021 - 12:03:11.517,23
22-12-2021 - 12:03:11.525,23
22-12-2021 - 12:03:11.533,23
22-12-2021 - 12:03:11.541,23
22-12-2021 - 12:03:11.547,23
22-12-2021 - 12:03:11.553,23
22-12-2021 - 12:03:11.562,23
22-12-2021 - 12:03:11.570,23
22-12-2021 - 12:03:11.578,23
22-12-2021 - 12:03:11.584,23
22-12-2021 - 12:03:11.590,23
22-12-2021 - 12:03:11.598,23
22-12-2021 - 12:03:11.606,23
22-12-2021 - 12:03:11.610,23
22-12-2021 - 12:03:11.619,23
22-12-2021 - 12:03:11.627,23
22-12-2021 - 12:03:11.635,23
22-12-2021 - 12:03:11.643,24
22-12-2021 - 12:03:11.649,24
22-12-2021 - 12:03:11.655,24
22-12-2021 - 12:03:11.663,24
22-12-2021 - 12:03:11.672,24
22-12-2021 - 12:03:11.681,24
22-12-2021 - 12:03:11.686,24
22-12-2021 - 12:03:11.692,24
22-12-2021 - 12:03:11.701,24
22-12-2021 - 12:03:11.708,24
22-12-2021 - 12:03:11.713,24
22-12-2021 - 12:03:11.721,24
22-12-2021 - 12:03:11.730,24
22-12-2021 - 12:03:11.738,24
22-12-2021 - 12:03:11.746,24
22-12-2021 - 12:03:11.750,24
22-12-2021 - 12:03:11.758,24
22-12-2021 - 12:03:11.766,24
22-12-2021 - 12:03:11.774,25
22-12-2021 - 12:03:11.779,25
22-12-2021 - 12:03:11.787,25
22-12-2021 - 12:03:11.795,25
22-12-2021 - 12:03:11.803,25
22-12-2021 - 12:03:11.811,25
22-12-2021 - 12:03:11.815,25
22-12-2021 - 12:03:11.823,25
22-12-2021 - 12:03:11.832,25
22-12-2021 - 12:03:11.840,25
22-12-2021 - 12:03:11.845,24
22-12-2021 - 12:03:11.853,24
22-12-2021 - 12:03:11.860,24
22-12-2021 - 12:03:11.869,24
22-12-2021 - 12:03:11.877,24
22-12-2021 - 12:03:11.882,24
22-12-2021 - 12:03:11.889,24
22-12-2021 - 12:03:11.897,24
22-12-2021 - 12:03:11.905,24
22-12-2021 - 12:03:11.913,24
22-12-2021 - 12:03:11.918,24
22-12-2021 - 12:03:11.926,24
22-12-2021 - 12:03:11.934,24
22-12-2021 - 12:03:11.944,24
22-12-2021 - 12:03:11.950,24
22-12-2021 - 12:03:11.955,24
22-12-2021 - 12:03:11.963,24
22-12-2021 - 12:03:11.971,24
22-12-2021 - 12:03:11.975,24
22-12-2021 - 12:03:11.983,24
22-12-2021 - 12:03:11.992,24
22-12-2021 - 12:03:12.000,24
22-12-2021 - 12:03:12.008,23
22-12-2021 - 12:03:12.013,23
22-12-2021 - 12:03:12.020,23
22-12-2021 - 12:03:12.028,23
22-12-2021 - 12:03:12.036,23
22-12-2021 - 12:03:12.041,23
22-12-2021 - 12:03:12.049,23
22-12-2021 - 12:03:12.057,23
22-12-2021 - 12:03:12.066,22
22-12-2021 - 12:03:12.073,22
22-12-2021 - 12:03:12.080,22
22-12-2021 - 12:03:12.086,22
22-12-2021 - 12:03:12.093,22
22-12-2021 - 12:03:12.102,22
22-12-2021 - 12:03:12.108,22
22-12-2021 - 12:03:12.114,22
22-12-2021 - 12:03:12.122,22
22-12-2021 - 12:03:12.131,22
22-12-2021 - 12:03:12.139,22
22-12-2021 - 12:03:12.145,22
22-12-2021 - 12:03:12.152,22
22-12-2021 - 12:03:12.160,22
22-12-2021 - 12:03:12.168,22
22-12-2021 - 12:03:12.171,22
22-12-2021 - 12:03:12.185,22
22-12-2021 - 12:03:12.188,22
22-12-2021 - 12:03:12.196,22
22-12-2021 - 12:03:12.204,22
22-12-2021 - 12:03:12.209,22
22-12-2021 - 12:03:12.217,22
22-12-2021 - 12:03:12.225,22
22-12-2021 - 12:03:12.233,22
22-12-2021 - 12:03:12.237,23
22-12-2021 - 12:03:12.246,23
22-12-2021 - 12:03:12.253,22
22-12-2021 - 12:03:12.261,23
22-12-2021 - 12:03:12.270,23
22-12-2021 - 12:03:12.275,23
22-12-2021 - 12:03:12.282,23
22-12-2021 - 12:03:12.291,23
22-12-2021 - 12:03:12.299,23
22-12-2021 - 12:03:12.303,23
22-12-2021 - 12:03:12.310,24
22-12-2021 - 12:03:12.318,24
22-12-2021 - 12:03:12.327,24
22-12-2021 - 12:03:12.335,24
22-12-2021 - 12:03:12.339,24
22-12-2021 - 12:03:12.348,24
22-12-2021 - 12:03:12.356,25
22-12-2021 - 12:03:12.364,25
22-12-2021 - 12:03:12.368,25
22-12-2021 - 12:03:12.376,25
22-12-2021 - 12:03:12.385,25
22-12-2021 - 12:03:12.392,25
22-12-2021 - 12:03:12.401,25
22-12-2021 - 12:03:12.405,25
22-12-2021 - 12:03:12.413,25
22-12-2021 - 12:03:12.421,26
22-12-2021 - 12:03:12.429,25
22-12-2021 - 12:03:12.437,25
22-12-2021 - 12:03:12.442,26
22-12-2021 - 12:03:12.451,26
22-12-2021 - 12:03:12.459,26
22-12-2021 - 12:03:12.467,26
22-12-2021 - 12:03:12.471,26
22-12-2021 - 12:03:12.479,26
22-12-2021 - 12:03:12.487,26
22-12-2021 - 12:03:12.503,26
22-12-2021 - 12:03:12.507,26
22-12-2021 - 12:03:12.512,27
22-12-2021 - 12:03:12.516,27
22-12-2021 - 12:03:12.523,27
22-12-2021 - 12:03:12.531,27
22-12-2021 - 12:03:12.536,27
22-12-2021 - 12:03:12.544,27
22-12-2021 - 12:03:12.553,27
22-12-2021 - 12:03:12.560,28
22-12-2021 - 12:03:12.569,28
22-12-2021 - 12:03:12.572,28
22-12-2021 - 12:03:12.581,28
22-12-2021 - 12:03:12.590,28
22-12-2021 - 12:03:12.598,28
22-12-2021 - 12:03:12.601,28
22-12-2021 - 12:03:12.610,28
22-12-2021 - 12:03:12.618,28
22-12-2021 - 12:03:12.627,28
22-12-2021 - 12:03:12.635,28
22-12-2021 - 12:03:12.639,29
22-12-2021 - 12:03:12.646,29
22-12-2021 - 12:03:12.654,29
22-12-2021 - 12:03:12.663,28
22-12-2021 - 12:03:12.667,28
22-12-2021 - 12:03:12.676,28
22-12-2021 - 12:03:12.684,28
22-12-2021 - 12:03:12.692,28
22-12-2021 - 12:03:12.700,28
22-12-2021 - 12:03:12.704,28
22-12-2021 - 12:03:12.712,28
22-12-2021 - 12:03:12.720,28
22-12-2021 - 12:03:12.738,28
22-12-2021 - 12:03:12.744,28
22-12-2021 - 12:03:12.748,28
22-12-2021 - 12:03:12.752,28
22-12-2021 - 12:03:12.757,28
22-12-2021 - 12:03:12.766,28
22-12-2021 - 12:03:12.770,28
22-12-2021 - 12:03:12.778,28
22-12-2021 - 12:03:12.786,28
22-12-2021 - 12:03:12.794,28
22-12-2021 - 12:03:12.799,28
22-12-2021 - 12:03:12.806,28
22-12-2021 - 12:03:12.815,28
22-12-2021 - 12:03:12.823,28
22-12-2021 - 12:03:12.831,28
22-12-2021 - 12:03:12.835,28
22-12-2021 - 12:03:12.843,28
22-12-2021 - 12:03:12.852,28
22-12-2021 - 12:03:12.860,28
22-12-2021 - 12:03:12.865,28
22-12-2021 - 12:03:12.872,28
22-12-2021 - 12:03:12.880,28
22-12-2021 - 12:03:12.888,28
22-12-2021 - 12:03:12.897,28
22-12-2021 - 12:03:12.901,28
22-12-2021 - 12:03:12.920,28
22-12-2021 - 12:03:12.926,27
22-12-2021 - 12:03:12.931,27
22-12-2021 - 12:03:12.936,27
22-12-2021 - 12:03:12.940,27
22-12-2021 - 12:03:12.946,27
22-12-2021 - 12:03:12.954,27
22-12-2021 - 12:03:12.962,27
22-12-2021 - 12:03:12.968,27
22-12-2021 - 12:03:12.974,27
22-12-2021 - 12:03:12.982,27
22-12-2021 - 12:03:12.990,27
22-12-2021 - 12:03:12.996,27
